ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
23062,0,0,16,0,-16
23063,1,1,1128,3738,2610
23064,1,0,4,0,-4
23065,1,0,1,0,-1
23066,1,0,163,0,-163
23067,1,1,168,2081,1913
23068,0,0,190,0,-190
23069,0,0,109,0,-109
23070,0,0,17,0,-17
23071,1,1,1013,2285,1272
23072,0,0,11,0,-11
23073,0,0,130,0,-130
23074,1,1,234,1908,1674
23075,1,0,18,0,-18
23076,1,1,177,1673,1496
23077,0,0,3,0,-3
23078,1,1,281,1442,1161
23079,0,0,11,0,-11
23080,0,0,33,0,-33
23081,1,0,1,0,-1
23082,1,0,71,0,-71
23083,0,0,80,0,-80
23084,0,0,133,0,-133
23085,1,0,83,0,-83
23086,1,0,155,0,-155
23087,0,0,64,0,-64
23088,1,1,539,1622,1083
23089,0,0,78,0,-78
23090,0,0,12,0,-12
23091,0,0,57,0,-57
23092,1,1,4,2411,2407
23093,1,1,1460,1398,-62
23094,1,0,11,0,-11
23095,1,1,110,2600,2490
23096,1,0,3,0,-3
23097,1,0,32,0,-32
23098,0,0,17,0,-17
23099,1,1,282,2083,1801
23100,1,1,492,1320,828
23101,0,0,11,0,-11
23102,1,1,1145,1253,108
23103,1,0,11,0,-11
23104,0,0,6,0,-6
23105,1,0,62,0,-62
23106,0,0,31,0,-31
23107,0,0,19,0,-19
23108,1,1,224,3488,3264
23109,0,0,8,0,-8
23110,1,1,600,1693,1093
23111,0,0,81,0,-81
23112,0,0,71,0,-71
23113,1,1,717,1375,658
23114,0,0,41,0,-41
23115,0,0,114,0,-114
23116,1,1,1877,1292,-585
23117,1,0,29,0,-29
23118,0,0,13,0,-13
23119,0,0,147,0,-147
23120,0,0,22,0,-22
23121,1,0,0,0,0
23122,1,0,88,0,-88
23123,1,1,720,1266,546
23124,1,0,82,0,-82
23125,1,0,53,0,-53
23126,1,1,215,1539,1324
23127,1,0,27,0,-27
23128,1,0,32,0,-32
23129,1,1,550,1300,750
23130,1,1,346,1364,1018
23131,1,0,34,0,-34
23132,1,0,35,0,-35
23133,0,0,2,0,-2
23134,1,0,0,0,0
23135,1,0,68,0,-68
23136,0,0,72,0,-72
23137,0,0,35,0,-35
23138,0,0,6,0,-6
23139,0,0,11,0,-11
23140,1,0,36,0,-36
23141,1,1,72,2127,2055
23142,1,1,415,1423,1008
23143,1,0,5,0,-5
23144,0,0,1,0,-1
23145,1,1,177,1396,1219
23146,0,0,44,0,-44
23147,0,0,10,0,-10
23148,0,0,4,0,-4
23149,1,0,5,0,-5
23150,0,0,22,0,-22
23151,1,1,108,1488,1380
23152,1,0,60,0,-60
23153,1,1,384,1588,1204
23154,1,1,751,1873,1122
23155,0,0,123,0,-123
23156,1,1,674,3938,3264
23157,0,0,105,0,-105
23158,1,0,25,0,-25
23159,0,0,19,0,-19
23160,0,0,40,0,-40
23161,0,0,18,0,-18
23162,0,0,19,0,-19
23163,0,0,58,0,-58
23164,1,0,32,0,-32
23165,1,1,216,1608,1392
23166,0,0,28,0,-28
23167,1,0,20,0,-20
23168,1,0,73,0,-73
23169,1,1,361,1952,1591
23170,1,0,35,0,-35
23171,1,1,8,1278,1270
23172,1,1,838,1934,1096
23173,1,1,1767,3098,1331
23174,1,0,58,0,-58
23175,1,0,48,0,-48
23176,1,1,290,1267,977
23177,0,0,0,0,0
23178,0,0,35,0,-35
23179,1,0,144,0,-144
23180,0,0,26,0,-26
23181,0,0,18,0,-18
23182,0,0,61,0,-61
23183,0,0,46,0,-46
23184,1,0,0,0,0
23185,1,0,22,0,-22
23186,1,1,214,1973,1759
23187,1,1,356,1373,1017
23188,1,1,148,1483,1335
23189,1,0,19,0,-19
23190,0,0,164,0,-164
23191,1,1,1318,1395,77
23192,0,0,183,0,-183
23193,1,1,155,1250,1095
23194,0,0,16,0,-16
23195,1,0,101,0,-101
23196,1,1,211,1390,1179
23197,0,0,29,0,-29
23198,1,0,5,0,-5
23199,1,0,88,0,-88
23200,1,0,25,0,-25
23201,0,0,0,0,0
23202,1,1,366,2590,2224
23203,1,0,17,0,-17
23204,1,0,14,0,-14
23205,1,0,46,0,-46
23206,1,1,133,2868,2735
23207,0,0,91,0,-91
23208,0,0,40,0,-40
23209,0,0,10,0,-10
23210,0,0,5,0,-5
23211,0,0,39,0,-39
23212,1,1,669,1482,813
23213,0,0,19,0,-19
23214,1,0,29,0,-29
23215,1,1,305,1235,930
23216,0,0,89,0,-89
23217,1,0,121,0,-121
23218,1,0,11,0,-11
23219,1,0,27,0,-27
23220,1,1,476,1448,972
23221,1,0,82,0,-82
23222,0,0,18,0,-18
23223,1,0,95,0,-95
23224,1,1,926,1284,358
23225,1,1,51,1297,1246
23226,1,1,140,1239,1099
23227,0,0,23,0,-23
23228,0,0,9,0,-9
23229,0,0,116,0,-116
23230,1,1,626,1346,720
23231,1,0,81,0,-81
23232,1,1,354,1665,1311
23233,1,0,41,0,-41
23234,1,1,1027,1245,218
23235,0,0,23,0,-23
23236,1,1,974,2063,1089
23237,0,0,18,0,-18
23238,1,1,140,1504,1364
23239,1,1,1026,1331,305
23240,1,0,54,0,-54
23241,1,1,415,1633,1218
23242,1,0,49,0,-49
23243,0,0,58,0,-58
23244,1,0,59,0,-59
23245,1,0,57,0,-57
23246,0,0,43,0,-43
23247,1,1,1566,1242,-324
23248,0,0,33,0,-33
23249,1,1,1977,1336,-641
23250,0,0,258,0,-258
23251,0,0,9,0,-9
23252,1,1,278,1361,1083
23253,1,0,33,0,-33
23254,1,0,10,0,-10
23255,0,0,24,0,-24
23256,0,0,4,0,-4
23257,1,1,63,1250,1187
23258,0,0,19,0,-19
23259,0,0,3,0,-3
23260,1,0,11,0,-11
23261,1,1,1106,1505,399
23262,1,1,125,1240,1115
23263,0,0,16,0,-16
23264,1,0,18,0,-18
23265,1,0,27,0,-27
23266,0,0,75,0,-75
23267,1,1,52,1294,1242
23268,1,0,61,0,-61
23269,1,1,165,1270,1105
23270,1,1,630,1917,1287
23271,0,0,29,0,-29
23272,0,0,25,0,-25
23273,0,0,48,0,-48
23274,1,0,15,0,-15
23275,0,0,1,0,-1
23276,0,0,5,0,-5
23277,1,0,39,0,-39
23278,1,0,10,0,-10
23279,1,0,45,0,-45
23280,1,1,262,1347,1085
23281,0,0,74,0,-74
23282,0,0,9,0,-9
23283,1,1,1011,2536,1525
23284,0,0,6,0,-6
23285,1,1,242,2261,2019
23286,1,0,43,0,-43
23287,1,0,3,0,-3
23288,0,0,40,0,-40
23289,0,0,271,0,-271
23290,1,0,105,0,-105
23291,0,0,20,0,-20
23292,1,0,7,0,-7
23293,0,0,28,0,-28
23294,1,1,198,1470,1272
23295,1,0,94,0,-94
23296,0,0,19,0,-19
23297,0,0,51,0,-51
23298,0,0,38,0,-38
23299,0,0,20,0,-20
23300,1,0,62,0,-62
23301,1,1,354,1261,907
23302,1,0,11,0,-11
23303,1,0,37,0,-37
23304,0,0,6,0,-6
23305,1,0,15,0,-15
23306,0,0,44,0,-44
23307,1,0,37,0,-37
23308,0,0,49,0,-49
23309,1,1,820,1455,635
23310,1,0,17,0,-17
23311,1,1,2470,4286,1816
23312,1,1,886,1357,471
23313,1,0,60,0,-60
23314,1,1,144,1240,1096
23315,0,0,8,0,-8
23316,1,0,9,0,-9
23317,1,0,72,0,-72
23318,1,1,599,1311,712
23319,1,1,252,1303,1051
23320,0,0,25,0,-25
23321,0,0,11,0,-11
23322,1,0,80,0,-80
23323,0,0,72,0,-72
23324,1,1,386,1359,973
23325,0,0,44,0,-44
23326,0,0,65,0,-65
23327,0,0,38,0,-38
23328,1,0,70,0,-70
23329,0,0,22,0,-22
23330,1,1,134,1273,1139
23331,1,0,45,0,-45
23332,0,0,251,0,-251
23333,1,0,32,0,-32
23334,1,0,29,0,-29
23335,0,0,1,0,-1
23336,1,1,177,1648,1471
23337,0,0,56,0,-56
23338,0,0,0,0,0
23339,0,0,40,0,-40
23340,0,0,28,0,-28
23341,1,0,31,0,-31
23342,0,0,107,0,-107
23343,1,1,57,1604,1547
23344,1,0,16,0,-16
23345,0,0,182,0,-182
23346,0,0,35,0,-35
23347,1,1,129,1290,1161
23348,1,0,17,0,-17
23349,0,0,7,0,-7
23350,1,1,402,1562,1160
23351,0,0,302,0,-302
23352,0,0,6,0,-6
23353,1,0,22,0,-22
23354,0,0,3,0,-3
23355,1,1,68,1533,1465
23356,1,0,5,0,-5
23357,1,0,12,0,-12
23358,0,0,44,0,-44
23359,0,0,99,0,-99
23360,1,1,104,1489,1385
23361,0,0,24,0,-24
23362,1,1,273,1411,1138
23363,1,0,105,0,-105
23364,1,0,31,0,-31
23365,1,1,500,1692,1192
23366,1,1,333,1290,957
23367,1,1,840,1524,684
23368,0,0,48,0,-48
23369,1,1,1948,1423,-525
23370,0,0,80,0,-80
23371,1,1,696,1270,574
23372,1,0,53,0,-53
23373,1,0,13,0,-13
23374,1,0,79,0,-79
23375,1,1,825,1436,611
23376,0,0,20,0,-20
23377,0,0,66,0,-66
23378,1,1,1985,2968,983
23379,1,1,787,2342,1555
23380,0,0,56,0,-56
23381,1,0,91,0,-91
23382,0,0,33,0,-33
23383,1,0,66,0,-66
23384,0,0,6,0,-6
23385,0,0,12,0,-12
23386,1,0,8,0,-8
23387,1,0,63,0,-63
23388,1,0,95,0,-95
23389,0,0,82,0,-82
23390,0,0,6,0,-6
23391,0,0,147,0,-147
23392,1,0,14,0,-14
23393,1,1,49,1674,1625
23394,0,0,3,0,-3
23395,1,1,308,1901,1593
23396,1,0,20,0,-20
23397,1,1,313,1384,1071
23398,1,1,154,1327,1173
23399,0,0,43,0,-43
23400,1,0,44,0,-44
23401,1,1,408,2510,2102
23402,1,1,110,3783,3673
23403,1,1,515,1493,978
23404,0,0,52,0,-52
23405,1,1,27,1471,1444
23406,1,0,18,0,-18
23407,0,0,64,0,-64
23408,1,0,142,0,-142
23409,1,1,656,1276,620
23410,0,0,0,0,0
23411,0,0,23,0,-23
23412,1,1,409,1281,872
23413,1,0,49,0,-49
23414,1,1,2158,1286,-872
23415,0,0,1,0,-1
23416,1,1,605,1256,651
23417,1,0,65,0,-65
23418,0,0,4,0,-4
23419,0,0,169,0,-169
23420,1,1,431,1724,1293
23421,1,1,344,1627,1283
23422,1,0,6,0,-6
23423,0,0,35,0,-35
23424,1,1,1897,1276,-621
23425,0,0,31,0,-31
23426,1,1,645,1334,689
23427,0,0,106,0,-106
23428,1,1,490,1620,1130
23429,0,0,32,0,-32
23430,0,0,83,0,-83
23431,1,0,35,0,-35
23432,1,1,344,1399,1055
23433,0,0,50,0,-50
23434,0,0,250,0,-250
23435,1,0,73,0,-73
23436,1,1,143,1620,1477
23437,1,0,273,0,-273
23438,1,0,6,0,-6
23439,1,1,321,1413,1092
23440,1,1,104,1620,1516
23441,0,0,41,0,-41
23442,1,0,60,0,-60
23443,1,1,500,1518,1018
23444,1,1,1075,2052,977
23445,1,1,102,1611,1509
23446,1,0,78,0,-78
23447,0,0,79,0,-79
23448,0,0,33,0,-33
23449,1,1,249,1241,992
23450,1,0,5,0,-5
23451,1,0,16,0,-16
23452,0,0,47,0,-47
23453,0,0,0,0,0
23454,1,1,223,3028,2805
23455,0,0,89,0,-89
23456,0,0,137,0,-137
23457,1,0,14,0,-14
23458,1,0,34,0,-34
23459,1,0,37,0,-37
23460,1,0,22,0,-22
23461,0,0,8,0,-8
23462,1,1,1128,3351,2223
23463,1,1,191,2540,2349
23464,1,0,9,0,-9
23465,1,1,324,3785,3461
23466,0,0,87,0,-87
23467,1,0,5,0,-5
23468,1,0,16,0,-16
23469,0,0,2,0,-2
23470,0,0,13,0,-13
23471,1,0,38,0,-38
23472,0,0,12,0,-12
23473,0,0,7,0,-7
23474,1,1,900,1792,892
23475,0,0,14,0,-14
23476,1,0,14,0,-14
23477,1,1,1282,1415,133
23478,1,0,92,0,-92
23479,1,1,2,2108,2106
23480,1,0,95,0,-95
23481,1,1,72,1299,1227
23482,1,0,16,0,-16
23483,0,0,9,0,-9
23484,0,0,53,0,-53
23485,1,1,312,2565,2253
23486,0,0,72,0,-72
23487,1,1,96,1466,1370
23488,1,0,10,0,-10
23489,1,0,65,0,-65
23490,1,0,4,0,-4
23491,1,1,1605,1507,-98
23492,0,0,19,0,-19
23493,0,0,60,0,-60
23494,0,0,29,0,-29
23495,0,0,69,0,-69
23496,0,0,7,0,-7
23497,1,0,90,0,-90
23498,0,0,47,0,-47
23499,0,0,76,0,-76
23500,1,0,1,0,-1
23501,1,0,59,0,-59
23502,0,0,35,0,-35
23503,0,0,35,0,-35
23504,1,1,137,1291,1154
23505,1,0,52,0,-52
23506,0,0,3,0,-3
23507,1,1,565,1553,988
23508,1,0,29,0,-29
23509,1,0,26,0,-26
23510,0,0,47,0,-47
23511,1,1,37,1683,1646
23512,0,0,47,0,-47
23513,0,0,36,0,-36
23514,1,0,40,0,-40
23515,0,0,104,0,-104
23516,0,0,29,0,-29
23517,1,0,17,0,-17
23518,1,1,177,1261,1084
23519,1,0,67,0,-67
23520,1,1,142,1347,1205
23521,1,1,821,2277,1456
23522,0,0,40,0,-40
23523,0,0,0,0,0
23524,1,0,34,0,-34
23525,0,0,52,0,-52
23526,1,0,35,0,-35
23527,0,0,122,0,-122
23528,1,1,160,1487,1327
23529,0,0,192,0,-192
23530,0,0,7,0,-7
23531,1,0,39,0,-39
23532,1,1,9,1859,1850
23533,1,1,292,1237,945
23534,1,0,41,0,-41
23535,1,0,181,0,-181
23536,1,0,12,0,-12
23537,0,0,34,0,-34
23538,1,0,26,0,-26
23539,1,0,0,0,0
23540,1,1,178,1546,1368
23541,1,1,1154,1677,523
23542,0,0,28,0,-28
23543,0,0,143,0,-143
23544,1,0,30,0,-30
23545,1,0,78,0,-78
23546,0,0,70,0,-70
23547,0,0,55,0,-55
23548,0,0,64,0,-64
23549,0,0,21,0,-21
23550,0,0,25,0,-25
23551,1,0,4,0,-4
23552,1,0,119,0,-119
23553,1,0,5,0,-5
23554,1,1,1083,1910,827
23555,1,1,689,1588,899
23556,1,1,131,1890,1759
23557,1,0,40,0,-40
23558,1,1,522,3005,2483
23559,1,0,37,0,-37
23560,0,0,0,0,0
23561,1,0,14,0,-14
23562,0,0,91,0,-91
23563,1,1,363,1305,942
23564,0,0,43,0,-43
23565,1,0,7,0,-7
23566,1,1,348,1484,1136
23567,1,1,99,2286,2187
23568,1,1,1629,1336,-293
23569,1,0,19,0,-19
23570,1,0,135,0,-135
23571,0,0,117,0,-117
23572,1,1,644,1402,758
23573,1,0,3,0,-3
23574,1,1,728,3349,2621
23575,0,0,60,0,-60
23576,1,1,875,1363,488
23577,0,0,98,0,-98
23578,0,0,30,0,-30
23579,1,0,19,0,-19
23580,1,0,6,0,-6
23581,1,0,94,0,-94
23582,1,1,248,2555,2307
23583,0,0,54,0,-54
23584,0,0,32,0,-32
23585,0,0,36,0,-36
23586,0,0,111,0,-111
23587,1,0,5,0,-5
23588,0,0,18,0,-18
23589,0,0,1,0,-1
23590,1,1,701,2752,2051
23591,0,0,2,0,-2
23592,0,0,65,0,-65
23593,1,0,19,0,-19
23594,0,0,34,0,-34
23595,0,0,18,0,-18
23596,0,0,5,0,-5
23597,1,1,247,1507,1260
23598,0,0,0,0,0
23599,0,0,29,0,-29
23600,0,0,5,0,-5
23601,0,0,4,0,-4
23602,1,1,1751,1950,199
23603,0,0,11,0,-11
23604,1,1,142,2357,2215
23605,0,0,65,0,-65
23606,0,0,101,0,-101
23607,0,0,42,0,-42
23608,0,0,16,0,-16
23609,0,0,30,0,-30
23610,1,1,832,1425,593
23611,1,0,21,0,-21
23612,0,0,63,0,-63
23613,1,0,43,0,-43
23614,1,0,152,0,-152
23615,1,0,122,0,-122
23616,1,1,1459,1254,-205
23617,0,0,24,0,-24
23618,1,0,12,0,-12
23619,0,0,59,0,-59
23620,0,0,30,0,-30
23621,0,0,18,0,-18
23622,0,0,15,0,-15
23623,0,0,27,0,-27
23624,1,0,38,0,-38
23625,0,0,60,0,-60
23626,1,0,180,0,-180
23627,1,1,1065,1566,501
23628,0,0,44,0,-44
23629,1,0,31,0,-31
23630,1,0,55,0,-55
23631,1,1,191,1390,1199
23632,0,0,117,0,-117
23633,0,0,25,0,-25
23634,1,0,7,0,-7
23635,1,1,286,1261,975
23636,0,0,19,0,-19
23637,1,1,278,1969,1691
23638,0,0,30,0,-30
23639,1,0,14,0,-14
23640,1,0,64,0,-64
23641,1,0,63,0,-63
23642,1,1,565,1403,838
23643,1,0,31,0,-31
23644,0,0,0,0,0
23645,1,0,24,0,-24
23646,1,0,17,0,-17
23647,1,0,13,0,-13
23648,0,0,36,0,-36
23649,1,0,44,0,-44
23650,1,1,1935,1360,-575
23651,1,0,35,0,-35
23652,1,0,67,0,-67
23653,1,0,52,0,-52
23654,0,0,11,0,-11
23655,0,0,14,0,-14
23656,0,0,36,0,-36
23657,0,0,11,0,-11
23658,1,1,479,1353,874
23659,0,0,214,0,-214
23660,1,0,30,0,-30
23661,1,0,30,0,-30
23662,1,1,381,1476,1095
23663,1,0,14,0,-14
23664,0,0,19,0,-19
23665,1,0,3,0,-3
23666,1,0,49,0,-49
23667,0,0,76,0,-76
23668,0,0,5,0,-5
23669,0,0,0,0,0
23670,0,0,12,0,-12
23671,1,0,0,0,0
23672,0,0,5,0,-5
23673,1,1,645,1279,634
23674,1,0,17,0,-17
23675,1,0,18,0,-18
23676,1,0,4,0,-4
23677,0,0,157,0,-157
23678,1,0,67,0,-67
23679,1,0,12,0,-12
23680,0,0,83,0,-83
23681,0,0,122,0,-122
23682,0,0,12,0,-12
23683,1,0,27,0,-27
23684,1,0,95,0,-95
23685,0,0,35,0,-35
23686,1,1,53,1414,1361
23687,1,0,7,0,-7
23688,1,0,1,0,-1
23689,1,1,2254,1259,-995
23690,0,0,66,0,-66
23691,0,0,30,0,-30
23692,1,0,60,0,-60
23693,0,0,12,0,-12
23694,1,1,433,1915,1482
23695,0,0,56,0,-56
23696,1,0,109,0,-109
23697,1,0,113,0,-113
23698,1,1,85,1296,1211
23699,1,0,10,0,-10
23700,0,0,5,0,-5
23701,1,0,155,0,-155
23702,0,0,11,0,-11
23703,1,1,219,1860,1641
23704,1,0,92,0,-92
23705,0,0,25,0,-25
23706,1,0,38,0,-38
23707,1,1,805,1394,589
23708,0,0,76,0,-76
23709,1,0,2,0,-2
23710,0,0,115,0,-115
23711,1,1,340,1477,1137
23712,1,1,324,1783,1459
23713,1,1,173,1964,1791
23714,1,0,75,0,-75
23715,1,0,39,0,-39
23716,1,0,37,0,-37
23717,0,0,35,0,-35
23718,1,0,90,0,-90
23719,0,0,10,0,-10
23720,1,0,3,0,-3
23721,0,0,101,0,-101
23722,0,0,84,0,-84
23723,1,1,282,1340,1058
23724,0,0,8,0,-8
23725,1,0,54,0,-54
23726,1,1,113,1959,1846
23727,1,0,27,0,-27
23728,0,0,69,0,-69
23729,1,1,1006,1555,549
23730,1,1,283,3502,3219
23731,1,0,245,0,-245
23732,1,0,45,0,-45
23733,0,0,42,0,-42
23734,1,1,822,3208,2386
23735,0,0,63,0,-63
23736,1,0,79,0,-79
23737,0,0,29,0,-29
23738,1,1,965,2029,1064
23739,1,1,216,1507,1291
23740,1,0,22,0,-22
23741,1,1,523,1251,728
23742,1,1,421,1308,887
23743,1,1,113,1403,1290
23744,0,0,13,0,-13
23745,1,1,112,1293,1181
23746,1,0,19,0,-19
23747,1,0,36,0,-36
23748,1,1,885,1305,420
23749,0,0,21,0,-21
23750,1,0,244,0,-244
23751,1,1,66,1743,1677
23752,1,1,1334,3195,1861
23753,0,0,256,0,-256
23754,0,0,47,0,-47
23755,1,0,90,0,-90
23756,1,1,88,1361,1273
23757,0,0,1,0,-1
23758,1,1,329,1564,1235
23759,1,1,32,1987,1955
23760,1,0,3,0,-3
23761,1,1,437,1771,1334
23762,1,0,9,0,-9
23763,1,1,752,1489,737
23764,1,1,414,1647,1233
23765,1,0,34,0,-34
23766,1,0,99,0,-99
23767,0,0,21,0,-21
23768,1,0,31,0,-31
23769,1,1,162,1253,1091
23770,0,0,104,0,-104
23771,0,0,110,0,-110
23772,0,0,10,0,-10
23773,0,0,19,0,-19
23774,1,1,260,1244,984
23775,1,1,709,1348,639
23776,0,0,64,0,-64
23777,1,0,6,0,-6
23778,1,1,349,1257,908
23779,0,0,1,0,-1
23780,0,0,32,0,-32
23781,0,0,8,0,-8
23782,1,0,8,0,-8
23783,1,1,177,1734,1557
23784,0,0,59,0,-59
23785,1,0,280,0,-280
23786,0,0,2,0,-2
23787,0,0,27,0,-27
23788,1,0,93,0,-93
23789,0,0,19,0,-19
23790,1,0,9,0,-9
23791,1,1,765,1254,489
23792,1,0,151,0,-151
23793,0,0,8,0,-8
23794,0,0,19,0,-19
23795,1,1,140,1535,1395
23796,1,1,42,1405,1363
23797,1,0,36,0,-36
23798,0,0,29,0,-29
23799,0,0,57,0,-57
23800,1,1,44,1289,1245
23801,0,0,25,0,-25
23802,1,0,13,0,-13
23803,1,0,40,0,-40
23804,1,1,32,1476,1444
23805,1,1,167,1581,1414
23806,1,1,605,1648,1043
23807,0,0,87,0,-87
23808,1,0,45,0,-45
23809,0,0,18,0,-18
23810,1,0,14,0,-14
23811,1,0,8,0,-8
23812,1,0,0,0,0
23813,0,0,33,0,-33
23814,0,0,14,0,-14
23815,0,0,33,0,-33
23816,0,0,0,0,0
23817,1,1,461,1309,848
23818,1,1,178,1326,1148
23819,1,0,55,0,-55
23820,0,0,13,0,-13
23821,1,1,228,1357,1129
23822,0,0,6,0,-6
23823,0,0,19,0,-19
23824,1,0,50,0,-50
23825,0,0,9,0,-9
23826,1,1,1092,2114,1022
23827,0,0,54,0,-54
23828,0,0,6,0,-6
23829,1,0,72,0,-72
23830,1,1,583,1500,917
23831,1,1,567,2185,1618
23832,1,1,152,1328,1176
23833,1,0,196,0,-196
23834,1,0,0,0,0
23835,1,1,357,1271,914
23836,0,0,75,0,-75
23837,1,1,557,1512,955
23838,1,1,727,2051,1324
23839,1,1,15,1236,1221
23840,0,0,13,0,-13
23841,1,1,1277,2369,1092
23842,0,0,34,0,-34
23843,0,0,1,0,-1
23844,1,0,5,0,-5
23845,0,0,79,0,-79
23846,0,0,31,0,-31
23847,1,0,15,0,-15
23848,1,0,3,0,-3
23849,0,0,26,0,-26
23850,1,0,28,0,-28
23851,1,1,651,1425,774
23852,1,0,77,0,-77
23853,0,0,0,0,0
23854,1,1,512,1747,1235
23855,1,0,18,0,-18
23856,1,1,1179,1532,353
23857,1,1,436,1270,834
23858,0,0,24,0,-24
23859,1,0,34,0,-34
23860,1,0,22,0,-22
23861,1,0,29,0,-29
23862,1,0,46,0,-46
23863,1,0,31,0,-31
23864,1,1,153,1263,1110
23865,0,0,90,0,-90
23866,1,1,288,1375,1087
23867,0,0,112,0,-112
23868,0,0,38,0,-38
23869,1,0,39,0,-39
23870,0,0,13,0,-13
23871,0,0,24,0,-24
23872,1,1,90,1658,1568
23873,1,0,54,0,-54
23874,1,1,893,1382,489
23875,1,1,813,1619,806
23876,1,1,808,1421,613
23877,1,0,11,0,-11
23878,1,0,26,0,-26
23879,0,0,0,0,0
23880,1,0,37,0,-37
23881,1,1,347,1335,988
23882,1,0,48,0,-48
23883,0,0,8,0,-8
23884,0,0,20,0,-20
23885,0,0,32,0,-32
23886,0,0,6,0,-6
23887,1,1,1344,1491,147
23888,1,1,690,1285,595
23889,0,0,65,0,-65
23890,1,0,92,0,-92
23891,0,0,12,0,-12
23892,1,0,19,0,-19
23893,1,1,707,1473,766
23894,1,0,30,0,-30
23895,1,0,87,0,-87
23896,0,0,53,0,-53
23897,0,0,35,0,-35
23898,0,0,64,0,-64
23899,0,0,33,0,-33
23900,1,0,46,0,-46
23901,1,0,43,0,-43
23902,1,0,58,0,-58
23903,1,0,15,0,-15
23904,1,1,627,1314,687
23905,0,0,1,0,-1
23906,1,1,646,1371,725
23907,0,0,48,0,-48
23908,0,0,99,0,-99
23909,0,0,71,0,-71
23910,1,1,682,1368,686
23911,1,0,51,0,-51
23912,1,0,68,0,-68
23913,1,1,1141,1289,148
23914,1,0,174,0,-174
23915,1,1,624,1358,734
23916,1,1,297,1262,965
23917,1,1,142,1447,1305
23918,1,0,52,0,-52
23919,0,0,28,0,-28
23920,1,0,85,0,-85
23921,1,0,8,0,-8
23922,1,1,69,1355,1286
23923,1,1,250,1270,1020
23924,1,1,480,2053,1573
23925,1,0,21,0,-21
23926,1,1,215,1581,1366
23927,1,0,130,0,-130
23928,0,0,16,0,-16
23929,0,0,20,0,-20
23930,0,0,16,0,-16
23931,1,0,19,0,-19
23932,1,1,70,1479,1409
23933,1,1,517,1476,959
23934,0,0,57,0,-57
23935,1,1,201,1434,1233
23936,0,0,53,0,-53
23937,0,0,61,0,-61
23938,0,0,85,0,-85
23939,1,1,589,1366,777
23940,0,0,60,0,-60
23941,1,0,11,0,-11
23942,0,0,24,0,-24
23943,1,1,2448,1303,-1145
23944,1,1,476,1705,1229
23945,1,0,126,0,-126
23946,0,0,45,0,-45
23947,1,1,295,1310,1015
23948,1,0,3,0,-3
23949,1,1,639,2186,1547
23950,1,1,1363,1685,322
23951,1,0,58,0,-58
23952,0,0,118,0,-118
23953,1,1,433,1302,869
23954,0,0,20,0,-20
23955,0,0,29,0,-29
23956,1,0,45,0,-45
23957,0,0,43,0,-43
23958,1,1,136,2308,2172
23959,0,0,22,0,-22
23960,0,0,12,0,-12
23961,1,0,45,0,-45
23962,1,0,35,0,-35
23963,0,0,254,0,-254
23964,1,0,66,0,-66
23965,1,0,11,0,-11
23966,0,0,1,0,-1
23967,0,0,115,0,-115
23968,0,0,7,0,-7
23969,1,0,37,0,-37
23970,1,1,240,1246,1006
23971,1,1,91,1592,1501
23972,1,1,2062,1765,-297
23973,1,1,534,1587,1053
23974,0,0,84,0,-84
23975,0,0,62,0,-62
23976,0,0,17,0,-17
23977,0,0,129,0,-129
23978,1,0,28,0,-28
23979,1,1,1306,1479,173
23980,1,1,367,1473,1106
23981,0,0,93,0,-93
23982,0,0,203,0,-203
23983,0,0,59,0,-59
23984,1,0,11,0,-11
23985,1,1,373,1284,911
23986,1,0,0,0,0
23987,0,0,23,0,-23
23988,1,0,17,0,-17
23989,1,1,352,1586,1234
23990,0,0,34,0,-34
23991,1,0,129,0,-129
23992,0,0,19,0,-19
23993,1,1,157,1242,1085
23994,1,0,9,0,-9
23995,0,0,11,0,-11
23996,0,0,1,0,-1
23997,1,1,375,1460,1085
23998,1,1,376,1702,1326
23999,1,0,42,0,-42
24000,0,0,9,0,-9
24001,1,0,39,0,-39
24002,1,0,32,0,-32
24003,0,0,34,0,-34
24004,0,0,14,0,-14
24005,1,1,486,1462,976
24006,0,0,41,0,-41
24007,1,1,612,1416,804
24008,1,0,25,0,-25
24009,1,1,567,1380,813
24010,0,0,57,0,-57
24011,0,0,16,0,-16
24012,0,0,12,0,-12
24013,1,1,1541,1405,-136
24014,0,0,75,0,-75
24015,0,0,21,0,-21
24016,0,0,9,0,-9
24017,0,0,4,0,-4
24018,0,0,10,0,-10
24019,1,0,14,0,-14
24020,0,0,52,0,-52
24021,1,1,1073,2257,1184
24022,1,0,61,0,-61
24023,1,1,515,2549,2034
24024,0,0,49,0,-49
24025,1,0,89,0,-89
24026,0,0,104,0,-104
24027,0,0,54,0,-54
24028,1,0,20,0,-20
24029,0,0,29,0,-29
24030,1,1,703,1902,1199
24031,1,1,1516,1862,346
24032,1,0,4,0,-4
24033,1,0,73,0,-73
24034,1,0,88,0,-88
24035,1,1,130,2338,2208
24036,1,0,22,0,-22
24037,1,0,40,0,-40
24038,0,0,29,0,-29
24039,1,0,0,0,0
24040,1,0,64,0,-64
24041,0,0,13,0,-13
24042,1,0,30,0,-30
24043,1,0,98,0,-98
